Latitude,Longitude,Height,Stability,Sensor Measurement,Forward-Model-Concentration
45.529780,10.174173,0.000000,5,0.029376,0.000000
45.529780,10.174173,0.000000,0,0.059544,0.000000
45.529780,10.174173,0.000000,1,0.059544,0.000000
45.529780,10.174173,0.000000,2,0.059544,0.000000
45.529780,10.174173,0.000000,3,0.059544,0.000000
45.529780,10.174173,0.000000,4,0.059544,0.000000
45.529780,10.174173,0.000000,5,0.059544,0.000000
45.529780,10.174173,0.000000,0,0.071712,0.000000
45.529780,10.174173,0.000000,1,0.071712,0.000000
45.529780,10.174173,0.000000,2,0.071712,0.000000
45.529780,10.174173,0.000000,3,0.071712,0.000000
45.529780,10.174173,0.000000,4,0.071712,0.000000
45.529780,10.174173,0.000000,5,0.071712,0.000000
45.529780,10.174173,0.000000,0,0.077184,0.000000
45.529780,10.174173,0.000000,1,0.077184,0.000000
45.529780,10.174173,0.000000,2,0.077184,0.000000
45.529780,10.174173,0.000000,3,0.077184,0.000000
45.529780,10.174173,0.000000,4,0.077184,0.000000
45.529780,10.174173,0.000000,5,0.077184,0.000000
45.529780,10.174173,0.000000,0,0.046728,0.000000
45.529780,10.174173,0.000000,1,0.046728,0.000000
45.529780,10.174173,0.000000,2,0.046728,0.000000
45.529780,10.174173,0.000000,3,0.046728,0.000000
45.529780,10.174173,0.000000,4,0.046728,0.000000
45.529780,10.174173,0.000000,5,0.046728,0.000000
45.529780,10.174173,0.000000,0,0.020592,0.000000
45.529780,10.174173,0.000000,1,0.020592,0.000000
45.529780,10.174173,0.000000,2,0.020592,0.000000
45.529780,10.174173,0.000000,3,0.020592,0.000000
45.529780,10.174173,0.000000,4,0.020592,0.000000
45.529780,10.174173,0.000000,5,0.020592,0.000000
45.529780,10.174173,0.000000,0,0.009792,0.000000
45.529780,10.174173,0.000000,1,0.009792,0.000000
45.529780,10.174173,0.000000,2,0.009792,0.000000
45.529780,10.174173,0.000000,3,0.009792,0.000000
45.529780,10.174173,0.000000,4,0.009792,0.000000
45.529780,10.174173,0.000000,5,0.009792,0.000000
45.529827,10.174212,0.000000,0,0.019872,0.000000
45.529827,10.174212,0.000000,1,0.019872,0.000000
45.529827,10.174212,0.000000,2,0.019872,0.000000
45.529827,10.174212,0.000000,3,0.019872,0.000000
45.529827,10.174212,0.000000,4,0.019872,0.000000
45.529827,10.174212,0.000000,5,0.019872,0.000000
45.529827,10.174212,0.000000,0,0.064368,0.000000
45.529827,10.174212,0.000000,1,0.064368,0.000000
45.529827,10.174212,0.000000,2,0.064368,0.000000
45.529827,10.174212,0.000000,3,0.064368,0.000000
45.529827,10.174212,0.000000,4,0.064368,0.000000
45.529827,10.174212,0.000000,5,0.064368,0.000000
45.529827,10.174212,0.000000,0,0.040752,0.000000
45.529827,10.174212,0.000000,1,0.040752,0.000000
45.529827,10.174212,0.000000,2,0.040752,0.000000
45.529827,10.174212,0.000000,3,0.040752,0.000000
45.529827,10.174212,0.000000,4,0.040752,0.000000
45.529827,10.174212,0.000000,5,0.040752,0.000000
45.529827,10.174212,0.000000,0,0.648288,0.000000
45.529827,10.174212,0.000000,1,0.648288,0.000000
45.529827,10.174212,0.000000,2,0.648288,0.000000
45.529827,10.174212,0.000000,3,0.648288,0.000000
45.529827,10.174212,0.000000,4,0.648288,0.000000
45.529827,10.174212,0.000000,5,0.648288,0.000000
45.529827,10.174212,0.000000,0,0.518328,0.000000
45.529827,10.174212,0.000000,1,0.518328,0.000000
45.529827,10.174212,0.000000,2,0.518328,0.000000
45.529827,10.174212,0.000000,3,0.518328,0.000000
45.529827,10.174212,0.000000,4,0.518328,0.000000
45.529827,10.174212,0.000000,5,0.518328,0.000000
45.529827,10.174212,0.000000,0,0.227592,0.000000
45.529827,10.174212,0.000000,1,0.227592,0.000000
45.529827,10.174212,0.000000,2,0.227592,0.000000
45.529827,10.174212,0.000000,3,0.227592,0.000000
45.529827,10.174212,0.000000,4,0.227592,0.000000
45.529827,10.174212,0.000000,5,0.227592,0.000000
45.529827,10.174212,0.000000,0,0.089856,0.000000
45.529827,10.174212,0.000000,1,0.089856,0.000000
45.529827,10.174212,0.000000,2,0.089856,0.000000
45.529827,10.174212,0.000000,3,0.089856,0.000000
45.529827,10.174212,0.000000,4,0.089856,0.000000
45.529827,10.174212,0.000000,5,0.089856,0.000000
45.529827,10.174212,0.000000,0,0.038232,0.000000
45.529827,10.174212,0.000000,1,0.038232,0.000000
45.529827,10.174212,0.000000,2,0.038232,0.000000
45.529827,10.174212,0.000000,3,0.038232,0.000000
45.529827,10.174212,0.000000,4,0.038232,0.000000
45.529827,10.174212,0.000000,5,0.038232,0.000000
45.529827,10.174212,0.000000,0,0.026136,0.000000
45.529827,10.174212,0.000000,1,0.026136,0.000000
45.529827,10.174212,0.000000,2,0.026136,0.000000
45.529827,10.174212,0.000000,3,0.026136,0.000000
45.529827,10.174212,0.000000,4,0.026136,0.000000
45.529827,10.174212,0.000000,5,0.026136,0.000000
45.529827,10.174212,0.000000,0,0.056880,0.000000
45.529827,10.174212,0.000000,1,0.056880,0.000000
45.529827,10.174212,0.000000,2,0.056880,0.000000
45.529827,10.174212,0.000000,3,0.056880,0.000000
45.529827,10.174212,0.000000,4,0.056880,0.000000
45.529827,10.174212,0.000000,5,0.056880,0.000000
45.529827,10.174212,0.000000,0,0.053496,0.000000
45.529827,10.174212,0.000000,1,0.053496,0.000000
45.529827,10.174212,0.000000,2,0.053496,0.000000
45.529827,10.174212,0.000000,3,0.053496,0.000000
45.529827,10.174212,0.000000,4,0.053496,0.000000
45.529827,10.174212,0.000000,5,0.053496,0.000000
45.529827,10.174212,0.000000,0,0.028656,0.000000
45.529827,10.174212,0.000000,1,0.028656,0.000000
45.529827,10.174212,0.000000,2,0.028656,0.000000
45.529827,10.174212,0.000000,3,0.028656,0.000000
45.529827,10.174212,0.000000,4,0.028656,0.000000
45.529827,10.174212,0.000000,5,0.028656,0.000000
45.529827,10.174212,0.000000,0,0.013896,0.000000
45.529827,10.174212,0.000000,1,0.013896,0.000000
45.529827,10.174212,0.000000,2,0.013896,0.000000
45.529827,10.174212,0.000000,3,0.013896,0.000000
45.529827,10.174212,0.000000,4,0.013896,0.000000
45.529827,10.174212,0.000000,5,0.013896,0.000000
45.529827,10.174212,0.000000,0,0.009720,0.000000
45.529827,10.174212,0.000000,1,0.009720,0.000000
45.529827,10.174212,0.000000,2,0.009720,0.000000
45.529827,10.174212,0.000000,3,0.009720,0.000000
45.529827,10.174212,0.000000,4,0.009720,0.000000
45.529827,10.174212,0.000000,5,0.009720,0.000000
45.529827,10.174212,0.000000,0,0.008424,0.000000
45.529827,10.174212,0.000000,1,0.008424,0.000000
45.529827,10.174212,0.000000,2,0.008424,0.000000
45.529827,10.174212,0.000000,3,0.008424,0.000000
45.529827,10.174212,0.000000,4,0.008424,0.000000
45.529827,10.174212,0.000000,5,0.008424,0.000000
45.529827,10.174212,0.000000,0,0.007560,0.000000
45.529827,10.174212,0.000000,1,0.007560,0.000000
45.529827,10.174212,0.000000,2,0.007560,0.000000
45.529827,10.174212,0.000000,3,0.007560,0.000000
45.529827,10.174212,0.000000,4,0.007560,0.000000
45.529827,10.174212,0.000000,5,0.007560,0.000000
45.529827,10.174212,0.000000,0,0.023040,0.000000
45.529827,10.174212,0.000000,1,0.023040,0.000000
45.529827,10.174212,0.000000,2,0.023040,0.000000
45.529827,10.174212,0.000000,3,0.023040,0.000000
45.529827,10.174212,0.000000,4,0.023040,0.000000
45.529827,10.174212,0.000000,5,0.023040,0.000000
45.529827,10.174212,0.000000,0,0.013392,0.000000
45.529827,10.174212,0.000000,1,0.013392,0.000000
45.529827,10.174212,0.000000,2,0.013392,0.000000
45.529827,10.174212,0.000000,3,0.013392,0.000000
45.529827,10.174212,0.000000,4,0.013392,0.000000
45.529827,10.174212,0.000000,5,0.013392,0.000000
45.529827,10.174212,0.000000,0,0.007704,0.000000
45.529827,10.174212,0.000000,1,0.007704,0.000000
45.529827,10.174212,0.000000,2,0.007704,0.000000
45.529827,10.174212,0.000000,3,0.007704,0.000000
45.529827,10.174212,0.000000,4,0.007704,0.000000
45.529827,10.174212,0.000000,5,0.007704,0.000000
45.529827,10.174212,0.000000,0,0.007560,0.000000
45.529827,10.174212,0.000000,1,0.007560,0.000000
45.529827,10.174212,0.000000,2,0.007560,0.000000
45.529827,10.174212,0.000000,3,0.007560,0.000000
45.529827,10.174212,0.000000,4,0.007560,0.000000
45.529827,10.174212,0.000000,5,0.007560,0.000000
45.529827,10.174212,0.000000,0,0.013680,0.000000
45.529827,10.174212,0.000000,1,0.013680,0.000000
45.529827,10.174212,0.000000,2,0.013680,0.000000
45.529827,10.174212,0.000000,3,0.013680,0.000000
45.529827,10.174212,0.000000,4,0.013680,0.000000
45.529827,10.174212,0.000000,5,0.013680,0.000000
45.529827,10.174212,0.000000,0,0.032256,0.000000
45.529827,10.174212,0.000000,1,0.032256,0.000000
45.529827,10.174212,0.000000,2,0.032256,0.000000
45.529827,10.174212,0.000000,3,0.032256,0.000000
45.529827,10.174212,0.000000,4,0.032256,0.000000
45.529827,10.174212,0.000000,5,0.032256,0.000000
45.529827,10.174212,0.000000,0,0.066744,0.000000
45.529827,10.174212,0.000000,1,0.066744,0.000000
45.529827,10.174212,0.000000,2,0.066744,0.000000
45.529827,10.174212,0.000000,3,0.066744,0.000000
45.529827,10.174212,0.000000,4,0.066744,0.000000
45.529827,10.174212,0.000000,5,0.066744,0.000000
45.529827,10.174212,0.000000,0,0.032832,0.000000
45.529827,10.174212,0.000000,1,0.032832,0.000000
45.529827,10.174212,0.000000,2,0.032832,0.000000
45.529827,10.174212,0.000000,3,0.032832,0.000000
45.529827,10.174212,0.000000,4,0.032832,0.000000
45.529827,10.174212,0.000000,5,0.032832,0.000000
45.529827,10.174212,0.000000,0,0.015624,0.000000
45.529827,10.174212,0.000000,1,0.015624,0.000000
45.529827,10.174212,0.000000,2,0.015624,0.000000
45.529827,10.174212,0.000000,3,0.015624,0.000000
45.529827,10.174212,0.000000,4,0.015624,0.000000
45.529827,10.174212,0.000000,5,0.015624,0.000000
45.529827,10.174212,0.000000,0,0.007992,0.000000
45.529827,10.174212,0.000000,1,0.007992,0.000000
45.529827,10.174212,0.000000,2,0.007992,0.000000
45.529827,10.174212,0.000000,3,0.007992,0.000000
45.529827,10.174212,0.000000,4,0.007992,0.000000
45.529827,10.174212,0.000000,5,0.007992,0.000000
45.529827,10.174212,0.000000,0,0.009936,0.000000
45.529827,10.174212,0.000000,1,0.009936,0.000000
45.529827,10.174212,0.000000,2,0.009936,0.000000
45.529827,10.174212,0.000000,3,0.009936,0.000000
45.529827,10.174212,0.000000,4,0.009936,0.000000
45.529827,10.174212,0.000000,5,0.009936,0.000000
45.529827,10.174212,0.000000,0,0.023688,0.000000
45.529827,10.174212,0.000000,1,0.023688,0.000000
45.529827,10.174212,0.000000,2,0.023688,0.000000
45.529827,10.174212,0.000000,3,0.023688,0.000000
45.529827,10.174212,0.000000,4,0.023688,0.000000
45.529827,10.174212,0.000000,5,0.023688,0.000000
45.529827,10.174212,0.000000,0,0.036576,0.000000
45.529827,10.174212,0.000000,1,0.036576,0.000000
45.529827,10.174212,0.000000,2,0.036576,0.000000
45.529827,10.174212,0.000000,3,0.036576,0.000000
45.529827,10.174212,0.000000,4,0.036576,0.000000
45.529827,10.174212,0.000000,5,0.036576,0.000000
45.529827,10.174212,0.000000,0,0.042624,0.000000
45.529827,10.174212,0.000000,1,0.042624,0.000000
45.529827,10.174212,0.000000,2,0.042624,0.000000
45.529827,10.174212,0.000000,3,0.042624,0.000000
45.529827,10.174212,0.000000,4,0.042624,0.000000
45.529827,10.174212,0.000000,5,0.042624,0.000000
45.529827,10.174212,0.000000,0,0.025920,0.000000
45.529827,10.174212,0.000000,1,0.025920,0.000000
45.529827,10.174212,0.000000,2,0.025920,0.000000
45.529827,10.174212,0.000000,3,0.025920,0.000000
45.529827,10.174212,0.000000,4,0.025920,0.000000
45.529827,10.174212,0.000000,5,0.025920,0.000000
45.529827,10.174212,0.000000,0,0.014688,0.000000
45.529827,10.174212,0.000000,1,0.014688,0.000000
45.529827,10.174212,0.000000,2,0.014688,0.000000
45.529827,10.174212,0.000000,3,0.014688,0.000000
45.529827,10.174212,0.000000,4,0.014688,0.000000
45.529827,10.174212,0.000000,5,0.014688,0.000000
45.529827,10.174212,0.000000,0,0.007272,0.000000
45.529827,10.174212,0.000000,1,0.007272,0.000000
45.529827,10.174212,0.000000,2,0.007272,0.000000
45.529827,10.174212,0.000000,3,0.007272,0.000000
45.529827,10.174212,0.000000,4,0.007272,0.000000
45.529827,10.174212,0.000000,5,0.007272,0.000000
45.529827,10.174212,0.000000,0,0.011952,0.000000
45.529827,10.174212,0.000000,1,0.011952,0.000000
45.529827,10.174212,0.000000,2,0.011952,0.000000
45.529827,10.174212,0.000000,3,0.011952,0.000000
45.529827,10.174212,0.000000,4,0.011952,0.000000
45.529827,10.174212,0.000000,5,0.011952,0.000000
45.529827,10.174212,0.000000,0,0.037296,0.000000
45.529827,10.174212,0.000000,1,0.037296,0.000000
45.529827,10.174212,0.000000,2,0.037296,0.000000
45.529827,10.174212,0.000000,3,0.037296,0.000000
45.529827,10.174212,0.000000,4,0.037296,0.000000
45.529827,10.174212,0.000000,5,0.037296,0.000000
45.529827,10.174212,0.000000,0,0.046440,0.000000
45.529827,10.174212,0.000000,1,0.046440,0.000000
45.529827,10.174212,0.000000,2,0.046440,0.000000
45.529827,10.174212,0.000000,3,0.046440,0.000000
45.529827,10.174212,0.000000,4,0.046440,0.000000
45.529827,10.174212,0.000000,5,0.046440,0.000000
45.529827,10.174212,0.000000,0,0.031320,0.000000
45.529827,10.174212,0.000000,1,0.031320,0.000000
45.529827,10.174212,0.000000,2,0.031320,0.000000
45.529827,10.174212,0.000000,3,0.031320,0.000000
45.529827,10.174212,0.000000,4,0.031320,0.000000
45.529827,10.174212,0.000000,5,0.031320,0.000000
45.529827,10.174212,0.000000,0,0.017424,0.000000
45.529827,10.174212,0.000000,1,0.017424,0.000000
45.529827,10.174212,0.000000,2,0.017424,0.000000
45.529827,10.174212,0.000000,3,0.017424,0.000000
45.529827,10.174212,0.000000,4,0.017424,0.000000
45.529827,10.174212,0.000000,5,0.017424,0.000000
45.529827,10.174212,0.000000,0,0.012384,0.000000
45.529827,10.174212,0.000000,1,0.012384,0.000000
45.529827,10.174212,0.000000,2,0.012384,0.000000
45.529827,10.174212,0.000000,3,0.012384,0.000000
45.529827,10.174212,0.000000,4,0.012384,0.000000
45.529827,10.174212,0.000000,5,0.012384,0.000000
45.529827,10.174212,0.000000,0,0.007776,0.000000
45.529827,10.174212,0.000000,1,0.007776,0.000000
45.529827,10.174212,0.000000,2,0.007776,0.000000
45.529827,10.174212,0.000000,3,0.007776,0.000000
45.529827,10.174212,0.000000,4,0.007776,0.000000
45.529827,10.174212,0.000000,5,0.007776,0.000000
45.529827,10.174212,0.000000,0,0.044280,0.000000
45.529827,10.174212,0.000000,1,0.044280,0.000000
45.529827,10.174212,0.000000,2,0.044280,0.000000
45.529827,10.174212,0.000000,3,0.044280,0.000000
45.529827,10.174212,0.000000,4,0.044280,0.000000
45.529827,10.174212,0.000000,5,0.044280,0.000000
45.529827,10.174212,0.000000,0,0.109152,0.000000
45.529827,10.174212,0.000000,1,0.109152,0.000000
45.529827,10.174212,0.000000,2,0.109152,0.000000
45.529827,10.174212,0.000000,3,0.109152,0.000000
45.529827,10.174212,0.000000,4,0.109152,0.000000
45.529827,10.174212,0.000000,5,0.109152,0.000000
45.529827,10.174212,0.000000,0,0.064656,0.000000
45.529827,10.174212,0.000000,1,0.064656,0.000000
45.529827,10.174212,0.000000,2,0.064656,0.000000
45.529827,10.174212,0.000000,3,0.064656,0.000000
45.529827,10.174212,0.000000,4,0.064656,0.000000
45.529827,10.174212,0.000000,5,0.064656,0.000000
45.529827,10.174212,0.000000,0,0.093240,0.000000
45.529827,10.174212,0.000000,1,0.093240,0.000000
45.529827,10.174212,0.000000,2,0.093240,0.000000
45.529827,10.174212,0.000000,3,0.093240,0.000000
45.529827,10.174212,0.000000,4,0.093240,0.000000
45.529827,10.174212,0.000000,5,0.093240,0.000000
45.529827,10.174212,0.000000,0,0.090000,0.000000
45.529827,10.174212,0.000000,1,0.090000,0.000000
45.529827,10.174212,0.000000,2,0.090000,0.000000
45.529827,10.174212,0.000000,3,0.090000,0.000000
45.529827,10.174212,0.000000,4,0.090000,0.000000
45.529827,10.174212,0.000000,5,0.090000,0.000000
45.529827,10.174212,0.000000,0,0.037440,0.000000
45.529827,10.174212,0.000000,1,0.037440,0.000000
45.529827,10.174212,0.000000,2,0.037440,0.000000
45.529827,10.174212,0.000000,3,0.037440,0.000000
45.529827,10.174212,0.000000,4,0.037440,0.000000
45.529827,10.174212,0.000000,5,0.037440,0.000000
45.529827,10.174212,0.000000,0,0.015264,0.000000
45.529827,10.174212,0.000000,1,0.015264,0.000000
45.529827,10.174212,0.000000,2,0.015264,0.000000
45.529827,10.174212,0.000000,3,0.015264,0.000000
45.529827,10.174212,0.000000,4,0.015264,0.000000
45.529827,10.174212,0.000000,5,0.015264,0.000000
45.529827,10.174212,0.000000,0,0.007272,0.000000
45.529827,10.174212,0.000000,1,0.007272,0.000000
45.529827,10.174212,0.000000,2,0.007272,0.000000
45.529827,10.174212,0.000000,3,0.007272,0.000000
45.529827,10.174212,0.000000,4,0.007272,0.000000
45.529827,10.174212,0.000000,5,0.007272,0.000000
45.529797,10.174212,0.000000,0,0.063432,0.000000
45.529797,10.174212,0.000000,1,0.063432,0.000000
45.529797,10.174212,0.000000,2,0.063432,0.000000
45.529797,10.174212,0.000000,3,0.063432,0.000000
45.529797,10.174212,0.000000,4,0.063432,0.000000
45.529797,10.174212,0.000000,5,0.063432,0.000000
45.529797,10.174212,0.000000,0,0.524736,0.000000
45.529797,10.174212,0.000000,1,0.524736,0.000000
45.529797,10.174212,0.000000,2,0.524736,0.000000
45.529797,10.174212,0.000000,3,0.524736,0.000000
45.529797,10.174212,0.000000,4,0.524736,0.000000
45.529797,10.174212,0.000000,5,0.524736,0.000000
45.529797,10.174212,0.000000,0,0.627408,0.000000
45.529797,10.174212,0.000000,1,0.627408,0.000000
45.529797,10.174212,0.000000,2,0.627408,0.000000
45.529797,10.174212,0.000000,3,0.627408,0.000000
45.529797,10.174212,0.000000,4,0.627408,0.000000
45.529797,10.174212,0.000000,5,0.627408,0.000000
45.529797,10.174212,0.000000,0,0.307008,0.000000
45.529797,10.174212,0.000000,1,0.307008,0.000000
45.529797,10.174212,0.000000,2,0.307008,0.000000
45.529797,10.174212,0.000000,3,0.307008,0.000000
45.529797,10.174212,0.000000,4,0.307008,0.000000
45.529797,10.174212,0.000000,5,0.307008,0.000000
45.529797,10.174212,0.000000,0,0.190584,0.000000
45.529797,10.174212,0.000000,1,0.190584,0.000000
45.529797,10.174212,0.000000,2,0.190584,0.000000
45.529797,10.174212,0.000000,3,0.190584,0.000000
45.529797,10.174212,0.000000,4,0.190584,0.000000
45.529797,10.174212,0.000000,5,0.190584,0.000000
45.529797,10.174212,0.000000,0,0.154080,0.000000
45.529797,10.174212,0.000000,1,0.154080,0.000000
45.529797,10.174212,0.000000,2,0.154080,0.000000
45.529797,10.174212,0.000000,3,0.154080,0.000000
45.529797,10.174212,0.000000,4,0.154080,0.000000
45.529797,10.174212,0.000000,5,0.154080,0.000000
45.529797,10.174212,0.000000,0,0.064368,0.000000
45.529797,10.174212,0.000000,1,0.064368,0.000000
45.529797,10.174212,0.000000,2,0.064368,0.000000
45.529797,10.174212,0.000000,3,0.064368,0.000000
45.529797,10.174212,0.000000,4,0.064368,0.000000
45.529797,10.174212,0.000000,5,0.064368,0.000000
45.529797,10.174212,0.000000,0,0.026712,0.000000
45.529797,10.174212,0.000000,1,0.026712,0.000000
45.529797,10.174212,0.000000,2,0.026712,0.000000
45.529797,10.174212,0.000000,3,0.026712,0.000000
45.529797,10.174212,0.000000,4,0.026712,0.000000
45.529797,10.174212,0.000000,5,0.026712,0.000000
45.529797,10.174212,0.000000,0,0.012312,0.000000
45.529797,10.174212,0.000000,1,0.012312,0.000000
45.529797,10.174212,0.000000,2,0.012312,0.000000
45.529797,10.174212,0.000000,3,0.012312,0.000000
45.529797,10.174212,0.000000,4,0.012312,0.000000
45.529797,10.174212,0.000000,5,0.012312,0.000000
45.529797,10.174212,0.000000,0,0.237672,0.000000
45.529797,10.174212,0.000000,1,0.237672,0.000000
45.529797,10.174212,0.000000,2,0.237672,0.000000
45.529797,10.174212,0.000000,3,0.237672,0.000000
45.529797,10.174212,0.000000,4,0.237672,0.000000
45.529797,10.174212,0.000000,5,0.237672,0.000000
45.529797,10.174212,0.000000,0,0.240480,0.000000
45.529797,10.174212,0.000000,1,0.240480,0.000000
45.529797,10.174212,0.000000,2,0.240480,0.000000
45.529797,10.174212,0.000000,3,0.240480,0.000000
45.529797,10.174212,0.000000,4,0.240480,0.000000
45.529797,10.174212,0.000000,5,0.240480,0.000000
45.529797,10.174212,0.000000,0,0.467136,0.000000
45.529797,10.174212,0.000000,1,0.467136,0.000000
45.529797,10.174212,0.000000,2,0.467136,0.000000
45.529797,10.174212,0.000000,3,0.467136,0.000000
45.529797,10.174212,0.000000,4,0.467136,0.000000
45.529797,10.174212,0.000000,5,0.467136,0.000000
45.529797,10.174212,0.000000,0,0.557496,0.000000
45.529797,10.174212,0.000000,1,0.557496,0.000000
45.529797,10.174212,0.000000,2,0.557496,0.000000
45.529797,10.174212,0.000000,3,0.557496,0.000000
45.529797,10.174212,0.000000,4,0.557496,0.000000
45.529797,10.174212,0.000000,5,0.557496,0.000000
45.529797,10.174212,0.000000,0,0.357696,0.000000
45.529797,10.174212,0.000000,1,0.357696,0.000000
45.529797,10.174212,0.000000,2,0.357696,0.000000
45.529797,10.174212,0.000000,3,0.357696,0.000000
45.529797,10.174212,0.000000,4,0.357696,0.000000
45.529797,10.174212,0.000000,5,0.357696,0.000000
45.529797,10.174212,0.000000,0,0.189576,0.000000
45.529797,10.174212,0.000000,1,0.189576,0.000000
45.529797,10.174212,0.000000,2,0.189576,0.000000
45.529797,10.174212,0.000000,3,0.189576,0.000000
45.529797,10.174212,0.000000,4,0.189576,0.000000
45.529797,10.174212,0.000000,5,0.189576,0.000000
45.529797,10.174212,0.000000,0,0.108144,0.000000
45.529797,10.174212,0.000000,1,0.108144,0.000000
45.529797,10.174212,0.000000,2,0.108144,0.000000
45.529797,10.174212,0.000000,3,0.108144,0.000000
45.529797,10.174212,0.000000,4,0.108144,0.000000
45.529797,10.174212,0.000000,5,0.108144,0.000000
45.529797,10.174212,0.000000,0,0.098712,0.000000
45.529797,10.174212,0.000000,1,0.098712,0.000000
45.529797,10.174212,0.000000,2,0.098712,0.000000
45.529797,10.174212,0.000000,3,0.098712,0.000000
45.529797,10.174212,0.000000,4,0.098712,0.000000
45.529797,10.174212,0.000000,5,0.098712,0.000000
45.529797,10.174212,0.000000,0,0.065592,0.000000
45.529797,10.174212,0.000000,1,0.065592,0.000000
45.529797,10.174212,0.000000,2,0.065592,0.000000
45.529797,10.174212,0.000000,3,0.065592,0.000000
45.529797,10.174212,0.000000,4,0.065592,0.000000
45.529797,10.174212,0.000000,5,0.065592,0.000000
45.529797,10.174212,0.000000,0,0.035136,0.000000
45.529797,10.174212,0.000000,1,0.035136,0.000000
45.529797,10.174212,0.000000,2,0.035136,0.000000
45.529797,10.174212,0.000000,3,0.035136,0.000000
45.529797,10.174212,0.000000,4,0.035136,0.000000
45.529797,10.174212,0.000000,5,0.035136,0.000000
45.529797,10.174212,0.000000,0,0.017352,0.000000
45.529797,10.174212,0.000000,1,0.017352,0.000000
45.529797,10.174212,0.000000,2,0.017352,0.000000
45.529797,10.174212,0.000000,3,0.017352,0.000000
45.529797,10.174212,0.000000,4,0.017352,0.000000
45.529797,10.174212,0.000000,5,0.017352,0.000000
45.529797,10.174212,0.000000,0,0.009072,0.000000
45.529797,10.174212,0.000000,1,0.009072,0.000000
45.529797,10.174212,0.000000,2,0.009072,0.000000
45.529797,10.174212,0.000000,3,0.009072,0.000000
45.529797,10.174212,0.000000,4,0.009072,0.000000
45.529797,10.174212,0.000000,5,0.009072,0.000000
45.529797,10.174212,0.000000,0,0.043344,0.000000
45.529797,10.174212,0.000000,1,0.043344,0.000000
45.529797,10.174212,0.000000,2,0.043344,0.000000
45.529797,10.174212,0.000000,3,0.043344,0.000000
45.529797,10.174212,0.000000,4,0.043344,0.000000
45.529797,10.174212,0.000000,5,0.043344,0.000000
45.529797,10.174212,0.000000,0,0.026496,0.000000
45.529797,10.174212,0.000000,1,0.026496,0.000000
45.529797,10.174212,0.000000,2,0.026496,0.000000
45.529797,10.174212,0.000000,3,0.026496,0.000000
45.529797,10.174212,0.000000,4,0.026496,0.000000
45.529797,10.174212,0.000000,5,0.026496,0.000000
45.529797,10.174212,0.000000,0,0.011520,0.000000
45.529797,10.174212,0.000000,1,0.011520,0.000000
45.529797,10.174212,0.000000,2,0.011520,0.000000
45.529797,10.174212,0.000000,3,0.011520,0.000000
45.529797,10.174212,0.000000,4,0.011520,0.000000
45.529797,10.174212,0.000000,5,0.011520,0.000000
45.529800,10.174198,0.000000,0,1.139400,0.000000
45.529800,10.174198,0.000000,1,1.139400,0.000000
45.529800,10.174198,0.000000,2,1.139400,0.000000
45.529800,10.174198,0.000000,3,1.139400,0.000000
45.529800,10.174198,0.000000,4,1.139400,0.000000
45.529800,10.174198,0.000000,5,1.139400,0.000000
45.529800,10.174198,0.000000,0,0.866304,0.000000
45.529800,10.174198,0.000000,1,0.866304,0.000000
45.529800,10.174198,0.000000,2,0.866304,0.000000
45.529800,10.174198,0.000000,3,0.866304,0.000000
45.529800,10.174198,0.000000,4,0.866304,0.000000
45.529800,10.174198,0.000000,5,0.866304,0.000000
45.529800,10.174198,0.000000,0,0.380736,0.000000
45.529800,10.174198,0.000000,1,0.380736,0.000000
45.529800,10.174198,0.000000,2,0.380736,0.000000
45.529800,10.174198,0.000000,3,0.380736,0.000000
45.529800,10.174198,0.000000,4,0.380736,0.000000
45.529800,10.174198,0.000000,5,0.380736,0.000000
45.529800,10.174198,0.000000,0,0.150912,0.000000
45.529800,10.174198,0.000000,1,0.150912,0.000000
45.529800,10.174198,0.000000,2,0.150912,0.000000
45.529800,10.174198,0.000000,3,0.150912,0.000000
45.529800,10.174198,0.000000,4,0.150912,0.000000
45.529800,10.174198,0.000000,5,0.150912,0.000000
45.529800,10.174198,0.000000,0,0.073440,0.000000
45.529800,10.174198,0.000000,1,0.073440,0.000000
45.529800,10.174198,0.000000,2,0.073440,0.000000
45.529800,10.174198,0.000000,3,0.073440,0.000000
45.529800,10.174198,0.000000,4,0.073440,0.000000
45.529800,10.174198,0.000000,5,0.073440,0.000000
45.529800,10.174198,0.000000,0,0.037152,0.000000
45.529800,10.174198,0.000000,1,0.037152,0.000000
45.529800,10.174198,0.000000,2,0.037152,0.000000
45.529800,10.174198,0.000000,3,0.037152,0.000000
45.529800,10.174198,0.000000,4,0.037152,0.000000
45.529800,10.174198,0.000000,5,0.037152,0.000000
45.529800,10.174198,0.000000,0,0.016488,0.000000
45.529800,10.174198,0.000000,1,0.016488,0.000000
45.529800,10.174198,0.000000,2,0.016488,0.000000
45.529800,10.174198,0.000000,3,0.016488,0.000000
45.529800,10.174198,0.000000,4,0.016488,0.000000
45.529800,10.174198,0.000000,5,0.016488,0.000000
45.529800,10.174198,0.000000,0,0.008496,0.000000
45.529800,10.174198,0.000000,1,0.008496,0.000000
45.529800,10.174198,0.000000,2,0.008496,0.000000
45.529800,10.174198,0.000000,3,0.008496,0.000000
45.529800,10.174198,0.000000,4,0.008496,0.000000
45.529800,10.174198,0.000000,5,0.008496,0.000000
